StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,electrons_know,electrons_accept,antibiotics_know,antibiotics_accept,continents_know,continents_accept,sex_know,sex_accept,lasers_know,lasers_accept,orbit_know,orbit_accept,diamonds_know,diamonds_accept,speed_know,speed_accept,salt_know,salt_accept,water_know,water_accept,electrons,electrons_confirm,antibiotics,antibiotics_confirm,continents,continents_confirm,sex,sex_confirm,lasers,lasers_confirm,orbit,orbit_confirm,diamonds,diamonds_confirm,speed,speed_confirm,salt,salt_confirm,water,water_confirm,Q1...60,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,BCTI_autism,BCTI_polio,BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,other_reason_agreement,reason_followup,Q1...84,education,comments,PROLIFIC_PID,Submission id,Status.y,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Covid-19 vaccination,Covid-19 vaccine opinions,Vaccine opinions 2,age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,gender,duration_mins,id,BCTI_avg,CMQ_avg,avg_acceptance,avg_knowledge,avg_acceptance_initial
2024-04-22T15:55:21Z,2024-04-22T16:10:11Z,IP Address,206.85.211.145,100,889,True,2024-04-22 16:10:11,R_18OiSO4Ur65RUEo,NA,NA,NA,NA,35.8655,-80.8934,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,40,60,60,80,6,NA,2,2,6,6,1,7,6,5,7,3,NA,NA,NA,independent verification,NA,"I have read it before, and did some experiments in chemistry class.  I look for scientific consensus on everything.  On these long established principles, I could have selected both answers.  I believe sometimes scientists are bribed or exhibit bias depending on who is funding them and what answers the funding entity wants. COVID treatments were a big example of that.  Hospitals were paid to execute certain protocols and disallow others.",NA,3- or 4-year College Degree,"I gave COVID an as an example of scientific duplicity.  VALID tests for hydroxychloroquine and Ivermectin did save lives.  I had a long conversation with my oncologist about it - he did his own research and is a frontline doctor.  Also, as to world control. that isn't even a secret anymore.  George Soros has  been manipulating US politics for years and pushes the open borders/one world government that is driving the outrageous illegal immigration.",5a6b53f3e70ca900017ab75a,66266c33251c33719c85d0a8,AWAITING REVIEW,Not Applicable,2024-04-22T13:55:09Z,2024-04-22T14:10:14Z,NA,2024-04-22T14:12:02Z,906,CR9UHRS6,2488,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),77,Female,White,United States,United States,United States,English,No,Part-Time,female,14.833333333333334,22,4.5,62,1,0.9,1
2024-04-22T16:07:55Z,2024-04-22T16:11:00Z,IP Address,160.3.215.53,100,185,True,2024-04-22 16:11:01,R_5E62ZHHA4ikdUsF,NA,NA,NA,NA,34.1688,-109.9902,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,trust in scientists,NA,NA,NA,Master's Degree,Interesting survey thank you,5f0c7ea47cf1495f4587f741,66266f35abfb847e34ec899a,AWAITING REVIEW,Not Applicable,2024-04-22T14:07:52Z,2024-04-22T14:11:01Z,NA,2024-04-22T14:12:41Z,190,CR9UHRS6,7290,No,Against (I feel negatively about the vaccines),2 (DISAGREE),47,Female,White,United States,United States,United States,English,No,Full-Time,female,3.0833333333333335,23,NA,NA,1,0.7,1
2024-04-22T16:01:02Z,2024-04-22T16:11:18Z,IP Address,174.62.229.26,100,616,True,2024-04-22 16:11:19,R_6sKQQHGAlZloPTP,NA,NA,NA,NA,41.7405,-87.6587,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,other,"some stuff I already knew, other stuff I don't care about like atoms and molecules",NA,NA,Some College,NA,5d6376ec7e447f001c971315,66266cff69482b552dd347cd,AWAITING REVIEW,Not Applicable,2024-04-22T14:00:59Z,2024-04-22T14:11:24Z,NA,2024-04-22T14:13:19Z,626,CR9UHRS6,5657,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),67,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),female,10.266666666666667,24,NA,NA,1,0.9,1
2024-04-22T16:03:53Z,2024-04-22T16:11:58Z,IP Address,68.39.238.227,100,484,True,2024-04-22 16:11:58,R_5melxkp85BU3slJ,NA,NA,NA,NA,41.1371,-85.0637,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,I made a mistake.,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,60,70,90,5,NA,5,6,7,6,2,6,5,8,4,2,3,3,3,NA,NA,NA,NA,3- or 4-year College Degree,NA,5c95493ddd325800166f838a,66266e43f3c83c70b66ede2a,AWAITING REVIEW,Not Applicable,2024-04-22T14:03:51Z,2024-04-22T14:12:01Z,NA,2024-04-22T14:13:38Z,490,CR9UHRS6,5121,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),42,Female,White,Latvia,United States,United States,English,No,Full-Time,female,8.083333333333334,25,5.1,74,1,0.6,0.9
2024-04-22T15:53:46Z,2024-04-22T16:12:30Z,IP Address,136.34.152.33,100,1124,True,2024-04-22 16:12:31,R_4domYpHqbCGGVoP,NA,NA,NA,NA,38.9592,-94.5961,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,I have always experienced receiving antibiotic for viral infections. So i do not agree that antibiotic does not kill viruses.,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,70,10,90,8,NA,1,5,5,1,1,5,3,9,5,1,3,3,2,NA,NA,NA,NA,Some College,"To think of the highest good of all the people its does not matter what education you have had, what matters is state of consciousness, if it is influenced by love for all life or if it is influenced by an inner lack and disconnection. That's what matters. Not neccesarily the education or information.",65a2bc0d60b1e46f4e1d3cc8,66266be10b05a1441862c965,AWAITING REVIEW,Not Applicable,2024-04-22T13:53:43Z,2024-04-22T14:12:33Z,NA,2024-04-22T14:14:24Z,1130,CR9UHRS6,739,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),51,Male,White,United States,United States,United States,English,No,Part-Time,male,18.733333333333334,26,3.6,74,0.9,0.8,0.9
2024-04-22T15:57:27Z,2024-04-22T16:14:54Z,IP Address,108.24.95.115,100,1046,True,2024-04-22 16:14:54,R_28N9HS4afvknP9w,NA,NA,NA,NA,39.8918,-74.8925,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,70,70,80,7,NA,7,9,7,5,2,3,2,5,9,1,NA,NA,NA,independent verification,NA,"Most of the questions, the consensus answer was the same as my answer. For the one or two questions where it was not, I looked at who their sources were for the answers, and decided whether I believed those sources and how unsure I was about my answer and made my decision from there.",NA,High School / GED,NA,5f50b1bbe29c992335098fb1,66266befe6b3799f91565aa2,AWAITING REVIEW,Not Applicable,2024-04-22T13:57:25Z,2024-04-22T14:14:57Z,NA,2024-04-22T14:16:37Z,1053,CR9UHRS6,3671,No,Against (I feel negatively about the vaccines),2 (DISAGREE),33,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),female,17.45,27,5,84,1,0.8,1
2024-04-22T16:09:36Z,2024-04-22T16:15:28Z,IP Address,172.56.168.145,100,351,True,2024-04-22 16:15:28,R_5GND2JWs705pcRH,NA,NA,NA,NA,38.6645,-121.487,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,90,100,90,8,NA,5,9,8,5,5,7,7,7,5,5,1,1,1,NA,NA,NA,NA,Some College,No,56849d528f456f000c45e1dd,66266f962fbbddd534ae1ea1,AWAITING REVIEW,Not Applicable,2024-04-22T14:09:32Z,2024-04-22T14:15:33Z,NA,2024-04-22T14:17:21Z,362,CR9UHRS6,5539,No,Against (I feel negatively about the vaccines),2 (DISAGREE),37,Female,Black,United States,United States,United States,English,Yes,Full-Time,female,5.866666666666666,28,6.3,96,1,0.5,1
2024-04-22T16:12:04Z,2024-04-22T16:16:17Z,IP Address,98.233.89.114,100,252,True,2024-04-22 16:16:17,R_7dphR7Y2fWccDCR,NA,NA,NA,NA,39.068,-76.9933,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,9,NA,5,9,9,9,1,9,9,5,9,1,1,1,1,NA,NA,NA,NA,Some College,"HCQ and Ivermectin were both off label drugs used to treat various medical conditions, some viral. The anti-viral properties of both of them have been significantly documented, but were suppressed after covid. This study is inaccurate and peddling ideology that's harming people. Shame on you.",607778a26ff3de83125f50c5,6626702ef64429ddab635b21,AWAITING REVIEW,Not Applicable,2024-04-22T14:12:03Z,2024-04-22T14:16:19Z,NA,2024-04-22T14:17:59Z,256,CR9UHRS6,2834,No,Against (I feel negatively about the vaccines),2 (DISAGREE),37,Male,Asian,India,United States,United States,English,No,Part-Time,male,4.216666666666667,29,6.6,100,1,1,1
2024-04-22T16:08:10Z,2024-04-22T16:17:07Z,IP Address,71.65.148.5,100,536,True,2024-04-22 16:17:07,R_2s55pGTtBA6tWB4,NA,NA,NA,NA,35.0837,-80.6646,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,90,50,100,9,NA,9,9,9,8,8,8,5,5,9,9,NA,NA,NA,trust in scientists,NA,NA,NA,Some College,"The final question about dinosaurs, evolution and fossils should have been presented as more than one question. I chose my answer strictly because evolution was included.",65e0d81acca2780f6d77bbe2,66266f28b1a59547e2d60613,AWAITING REVIEW,Not Applicable,2024-04-22T14:08:07Z,2024-04-22T14:17:10Z,NA,2024-04-22T14:18:55Z,543,CR9UHRS6,473,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),36,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),female,8.95,30,7.9,88,1,0.8,1
2024-04-22T16:11:23Z,2024-04-22T16:17:16Z,IP Address,24.211.221.166,100,353,True,2024-04-22 16:17:17,R_5S2XW4ESBZ4jYv1,NA,NA,NA,NA,36.0558,-78.2612,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,independent verification,NA,Through exposure to scientific experiments and research that prove the claims valid and can be repeated with the same results occurring.,NA,Some College,NA,5d7cefc73f9ae70018b400f1,66267005be34342b2b15b9a7,AWAITING REVIEW,Not Applicable,2024-04-22T14:11:21Z,2024-04-22T14:17:18Z,NA,2024-04-22T14:19:02Z,357,CR9UHRS6,4571,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),41,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",male,5.883333333333334,31,NA,NA,1,0.9,1
2024-04-22T16:03:17Z,2024-04-22T16:18:19Z,IP Address,148.75.243.71,100,902,True,2024-04-22 16:18:20,R_5UnlLkBVE5iHtCN,NA,NA,NA,NA,40.7009,-73.9461,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,Because I realized that my thinking was not correct.,Yes,NA,NA,NA,NA,NA,NA,"After thinking about it, I realized  that it does take a year for the sun to go around the earth.",Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,50,50,100,9,NA,1,6,7,1,1,5,5,7,6,1,4,4,5,NA,NA,NA,NA,Some College,No,643edca8dcd599c6fba5e31b,66266e0ef35d54de91eda850,AWAITING REVIEW,Not Applicable,2024-04-22T14:03:13Z,2024-04-22T14:18:24Z,NA,2024-04-22T14:20:16Z,912,CR9UHRS6,2272,No,Against (I feel negatively about the vaccines),2 (DISAGREE),61,Female,Black,United States,United States,United States,English,No,Part-Time,female,15.033333333333333,32,4,80,1,0.6,0.8
2024-04-22T16:10:02Z,2024-04-22T16:18:59Z,IP Address,108.210.38.121,100,536,True,2024-04-22 16:18:59,R_20v34BXov3ocjN9,NA,NA,NA,NA,35.7832,-91.6369,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,70,70,70,9,NA,9,9,9,9,9,9,9,9,9,1,NA,NA,NA,trust in scientists,NA,NA,NA,High School / GED,NA,640c92a322b87202716ce6a6,66266fa52f00cca89a836ca2,AWAITING REVIEW,Not Applicable,2024-04-22T14:10:00Z,2024-04-22T14:19:04Z,NA,2024-04-22T14:20:43Z,545,CR9UHRS6,868,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),65,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),male,8.95,33,8.2,70,1,0.9,1
2024-04-22T16:09:46Z,2024-04-22T16:19:14Z,IP Address,68.173.137.138,100,568,True,2024-04-22 16:19:14,R_2G1f9a8CSAXwJCj,NA,NA,NA,NA,41.4535,-74.4774,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,trust in scientists,NA,NA,NA,High School / GED,None,603ecd847a63f50124aa5822,66266f9d981ce0aafb52013c,AWAITING REVIEW,Not Applicable,2024-04-22T14:09:41Z,2024-04-22T14:19:20Z,NA,2024-04-22T14:21:00Z,579,CR9UHRS6,4887,No,Against (I feel negatively about the vaccines),2 (DISAGREE),28,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,male,9.466666666666667,34,NA,NA,1,0.4,1
2024-04-22T15:58:48Z,2024-04-22T16:19:15Z,IP Address,99.186.60.66,100,1227,True,2024-04-22 16:19:16,R_5i9ulFmTT1ysAUH,NA,NA,NA,NA,30.2712,-81.7529,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,trust in scientists,NA,NA,NA,High School / GED,This was a great survey that everyone should know the answers to but refresher courses are always a welcome.Thank you.,65ff8d0f3dceb18d1efdac6c,66266d03948bb6a3e2cb6955,AWAITING REVIEW,Not Applicable,2024-04-22T13:58:44Z,2024-04-22T14:19:21Z,NA,2024-04-22T14:21:01Z,1238,CR9UHRS6,100,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),52,Male,Black,United States,United States,United States,English,No,Part-Time,male,20.45,35,NA,NA,1,1,1
2024-04-22T16:14:50Z,2024-04-22T16:19:26Z,IP Address,57.132.130.92,100,276,True,2024-04-22 16:19:27,R_6oFIviSQwT3UhDY,NA,NA,NA,NA,30.0032,-97.8397,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,independent verification,NA,There is evidence and a good amount of understand about these issues. There isn't as much understanding when it comes to things like vaccines.,NA,3- or 4-year College Degree,NA,5c97df1f9e1eff001662ed96,662670d3dac20e7d3a954a21,AWAITING REVIEW,Not Applicable,2024-04-22T14:14:47Z,2024-04-22T14:19:29Z,NA,2024-04-22T14:21:18Z,282,CR9UHRS6,2638,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),30,Female,White,United States,United States,United States,English,No,Part-Time,female,4.6,36,NA,NA,1,1,1
2024-04-22T16:12:08Z,2024-04-22T16:19:44Z,IP Address,172.59.109.117,100,455,True,2024-04-22 16:19:45,R_11hPPUdqoTONPVL,NA,NA,NA,NA,29.9509,-90.1007,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,other,I mostly agreed based on my personal knowledge.,NA,NA,2-year College Degree,Thank you for the opportunity to participate.,65dcdd8a214a774c36a0714b,66267025a9d45126467aad2e,AWAITING REVIEW,Not Applicable,2024-04-22T14:11:57Z,2024-04-22T14:19:49Z,NA,2024-04-22T14:22:04Z,472,CR9UHRS6,222,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),51,Female,White,United States,United States,United States,English,No,Part-Time,female,7.6,37,NA,NA,1,1,1
2024-04-22T16:15:53Z,2024-04-22T16:19:51Z,IP Address,184.97.231.26,100,237,True,2024-04-22 16:19:51,R_29IZhYe64bO5w9X,NA,NA,NA,NA,38.5423,-92.1529,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,No,TRUE,Yes,TRUE,Yes,TRUE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,The earth is not millions of years old.,No,NA,NA,NA,NA,The earth is flat and stationary.,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,independent verification,NA,"Through many sources, including my own common sense and a lifetime of research into these matters.",NA,High School / GED,NA,6584461360db3318b8baee08,6626711737ed386f340fd39f,AWAITING REVIEW,Not Applicable,2024-04-22T14:15:51Z,2024-04-22T14:19:53Z,NA,2024-04-22T14:22:02Z,243,CR9UHRS6,619,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),57,Female,White,United States,United States,United States,English,No,Full-Time,female,3.966666666666667,38,NA,NA,0.8,1,0.8
2024-04-22T16:14:37Z,2024-04-22T16:20:57Z,IP Address,172.59.121.252,100,379,True,2024-04-22 16:20:58,R_21RghEJbfD3gZTH,NA,NA,NA,NA,35.4619,-97.3932,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,independent verification,NA,I used the information that I have learned in school and in the past.,NA,High School / GED,none,58d552e09dbe3f00012591f2,662670c49a97d2d45ae16f23,AWAITING REVIEW,Not Applicable,2024-04-22T14:14:35Z,2024-04-22T14:21:00Z,NA,2024-04-22T14:22:47Z,385,CR9UHRS6,3161,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),47,Female,White,United States,United States,United States,English,No,Full-Time,female,6.333333333333333,39,NA,NA,1,0.6,1
2024-04-22T16:18:32Z,2024-04-22T16:22:18Z,IP Address,172.56.199.146,100,226,True,2024-04-22 16:22:19,R_2EN62iisqXBXjnb,NA,NA,NA,NA,42.2904,-71.0712,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,independent verification,NA,Most things I knew already as some were common knowledge,NA,2-year College Degree,NA,5e3079c558a8c8073fdb1ff9,662671b00f62274ec14b220f,AWAITING REVIEW,Not Applicable,2024-04-22T14:18:29Z,2024-04-22T14:22:22Z,NA,2024-04-22T14:24:04Z,234,CR9UHRS6,8352,No,Against (I feel negatively about the vaccines),3(SOMEWHAT DISAGREE),35,Male,White,United States,United States,United States,English,No,Full-Time,male,3.7666666666666666,40,NA,NA,1,0.6,1
2024-04-22T16:20:06Z,2024-04-22T16:23:43Z,IP Address,73.76.42.167,100,216,True,2024-04-22 16:23:44,R_4RbYYZKjEpa9qyB,NA,NA,NA,NA,29.7953,-95.4968,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,independent verification,NA,My gut instinct.,NA,High School / GED,NA,657327316173c2bd86323378,662672096aad18bca42ad415,AWAITING REVIEW,Not Applicable,2024-04-22T14:20:03Z,2024-04-22T14:23:45Z,NA,2024-04-22T14:25:24Z,222,CR9UHRS6,917,No,Against (I feel negatively about the vaccines),1 (TOTALLY DISAGREEE),36,Male,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",male,3.6166666666666667,41,NA,NA,1,0.8,1
2024-04-22T16:21:07Z,2024-04-22T16:26:19Z,IP Address,107.141.202.118,100,312,True,2024-04-22 16:26:20,R_3E1dreHaxshJj6o,NA,NA,NA,NA,34.4941,-92.5901,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,70,30,50,60,8,NA,5,6,7,9,1,9,5,5,9,9,NA,NA,NA,independent verification,NA,"Most was knowledge I already knew, however if I were to find out or look up info, I would simply consult the internet",NA,High School / GED,NA,5af1c4dfaec2b600010a96c9,662672409a97d2d45ae16fb3,AWAITING REVIEW,Not Applicable,2024-04-22T14:20:56Z,2024-04-22T14:26:21Z,NA,2024-04-22T14:28:08Z,326,CR9UHRS6,472,No,Against (I feel negatively about the vaccines),2 (DISAGREE),55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",female,5.2,42,6.5,50,1,0.7,1
2024-04-22T16:15:02Z,2024-04-22T16:28:07Z,IP Address,97.101.0.212,100,785,True,2024-04-22 16:28:08,R_2VwlRP1Hnexcr2M,NA,NA,NA,NA,28.3939,-81.4216,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I got it confused. Its true. One oxygen and  2 hydrogen is what i learned in school.,Yes,NA,50,70,20,30,40,7,NA,4,8,7,2,1,6,7,7,2,1,NA,NA,NA,independent verification,NA,I thought about what i was told in school.,NA,Some College,NA,655faf236682f3df8008ac81,662670de8cd8ea4fdd52016b,AWAITING REVIEW,Not Applicable,2024-04-22T14:14:59Z,2024-04-22T14:28:13Z,NA,2024-04-22T14:31:28Z,794,CR9UHRS6,595,No,Against (I feel negatively about the vaccines),2 (DISAGREE),49,Female,Black,United States,United States,United States,English,No,Full-Time,female,13.083333333333334,43,4.5,42,1,0.7,0.9
