Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,"KO Bonsu","Weighted accuracy algorithmic approach in counteracting fake news and disinformation",2021,"Economic and Regional Studies/Studia Ekonomiczne i …","sciendo.com","https://sciendo.com/article/10.2478/ers-2021-0007","https://scholar.google.com/scholar?cites=5137902468914745718&as_sdt=2005&sciodt=0,5&hl=en",28,"2024-03-22 09:49:39","","10.2478/ers-2021-0007","","",,,,,3,1.00,3,1,3,"… Subject and purpose of work: Fake news and disinformation are polluting information environment. Hence, this paper proposes a methodology for fake news detection through the …","https://sciendo.com/pdf/10.2478/ers-2021-0007","https://scholar.google.com/scholar?q=related:dhFE3hJ_TUcJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
20,"B Swire-Thompson, M Dobbs, A Thomas, J DeGutis","Memory failure predicts belief regression after the correction of misinformation",2023,"Cognition","Elsevier","https://www.sciencedirect.com/science/article/pii/S0010027722002645","https://scholar.google.com/scholar?cites=6524478793599133362&as_sdt=2005&sciodt=0,5&hl=en",29,"2024-03-22 09:49:39","HTML","","","",,,,,20,20.00,5,4,1,"… and belief after the correction of misinformation. … of misinformation belief and reduction of fact belief. A 2 × 2 within-subjects ANOVA on belief, with factors item veracity (misinformation vs…","https://www.sciencedirect.com/science/article/pii/S0010027722002645","https://scholar.google.com/scholar?q=related:sqYLBeWai1oJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
115,"NM Anspach, TN Carlson","What to believe? Social media commentary and belief in misinformation",2020,"Political Behavior","Springer","https://link.springer.com/article/10.1007/s11109-018-9515-z","https://scholar.google.com/scholar?cites=1167519326966177740&as_sdt=2005&sciodt=0,5&hl=en",30,"2024-03-22 09:49:39","","10.1007/s11109-018-9515-z","","",,,,,115,28.75,58,2,4,"… source of misinformation on social media, above and beyond the spread of “fake news.” We … This suggests that efforts to combat misinformation online need to focus more broadly than …","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=01909320&AN=145258670&h=7dxAsZR5myQrzOMKxMowgyojUK5c3pol4t1Yk5QhPFeg3Vgvzrho8hDPLLRvgnszXmnAfu9f2gpUSvIqozu7SQ%3D%3D&crl=f","https://scholar.google.com/scholar?q=related:zN84YKTcMxAJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1,"A Taurino, MH Colucci, M Bottalico…","To believe or not to believe: Personality, cognitive, and emotional factors involving fake news perceived accuracy",2023,"Applied Cognitive …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/acp.4136","https://scholar.google.com/scholar?cites=10319069829042708513&as_sdt=2005&sciodt=0,5&hl=en",31,"2024-03-22 09:49:39","","10.1002/acp.4136","","",,,,,1,1.00,0,4,1,"… accuracy of fake news, our objective was to examine all three constructs and explore the independent contributions of these variables in explaining the inclination to believe in fake news…","","https://scholar.google.com/scholar?q=related:IaCKNFazNI8J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
11,"C Lu, B Hu, Q Li, C Bi, XD Ju","Psychological inoculation for credibility assessment, sharing intention, and discernment of misinformation: Systematic review and meta-analysis",2023,"Journal of Medical Internet Research","jmir.org","https://www.jmir.org/2023/1/e49255/","https://scholar.google.com/scholar?cites=11108824112356337277&as_sdt=2005&sciodt=0,5&hl=en",32,"2024-03-22 09:49:39","HTML","","","",,,,,11,11.00,2,5,1,"… between misinformation and real information. Objective: To reduce the potential risk of misinformation … inoculation in countering misinformation with a focus on several factors, including …","https://www.jmir.org/2023/1/e49255/","https://scholar.google.com/scholar?q=related:fSZLUax4KpoJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
903,"G Pennycook, DG Rand","The psychology of fake news",2021,"Trends in cognitive sciences","cell.com","https://www.cell.com/trends/cognitive-sciences/fulltext/S1364-6613(21)00051-6?rss=yes&fbclid=IwAR2-SBHPbK-NV-ShyhlJOeermbdp4njIMOhqT59XuQNn1f58qG-GpZtwpso","https://scholar.google.com/scholar?cites=14396542033477471912&as_sdt=2005&sciodt=0,5&hl=en",33,"2024-03-22 09:49:39","HTML","","","",,,,,903,301.00,452,2,3,"… to conceptualize belief in true and false news. … discernment’, or the extent to which misinformation is believed ‘relative’ to accurate content. Discernment, typically calculated as belief …","https://www.cell.com/trends/cognitive-sciences/fulltext/S1364-6613(21)00051-6?rss=yes&fbclid=IwAR2-SBHPbK-NV-ShyhlJOeermbdp4njIMOhqT59XuQNn1f58qG-GpZtwpso","https://scholar.google.com/scholar?q=related:qI5nC7TKyscJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
13,"C Jia, A Boltz, A Zhang, A Chen, MK Lee","Understanding effects of algorithmic vs. community label on perceived accuracy of hyper-partisan misinformation",2022,"Proceedings of the ACM on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3555096","https://scholar.google.com/scholar?cites=10145951517776784335&as_sdt=2005&sciodt=0,5&hl=en",34,"2024-03-22 09:49:39","","10.1145/3555096","","",,,,,13,6.50,3,5,2,"… more effective in reducing the perceived accuracy and believability of fake conservative … belief in liberal posts. Our results shed light on the differing effects of various misinformation …","https://dl.acm.org/doi/pdf/10.1145/3555096","https://scholar.google.com/scholar?q=related:z6trXSapzYwJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
2,"S Fadhila, YF Nisa, Z Nihayah, B Hayat…","Perceived accuracy of fake news on social media",2021,"… on Cyber and IT …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9588841/","https://scholar.google.com/scholar?cites=1113923820801487270&as_sdt=2005&sciodt=0,5&hl=en",35,"2024-03-22 09:49:39","","","","",,,,,2,0.67,0,5,3,"… accuracy of fake news on the spread of fake news, this paper aims to find out what variables affect the perceived accuracy of fake news. … accuracy of fake news in this study is fake news …","https://repository.uinjkt.ac.id/dspace/bitstream/123456789/62644/3/Yunita%20%26%20Hayat%20-%20Perceived%20Accuracy%20of%20Fake%20News%20on%20Social%20Media%20%28Cover%20Lengkap%29.pdf","https://scholar.google.com/scholar?q=related:pvG3LdBzdQ8J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
17,"G Pennycook, D Rand","Reducing the spread of fake news by shifting attention to accuracy: Meta-analytic evidence of replicability and generalizability",2021,"PsyArXiv. DOI: https://doi. org/10.31234 …","scholar.archive.org","https://scholar.archive.org/work/j6aihomlfraglk4nyc65wofh2i/access/wayback/https://files.osf.io/v1/resources/v8ruj/providers/osfstorage/60c0ef83f3ce9400bc249cb1?action=download&direct&version=2","https://scholar.google.com/scholar?cites=1181921765600593312&as_sdt=2005&sciodt=0,5&hl=en",36,"2024-03-22 09:49:39","PDF","","","",,,,,17,5.67,9,2,3,"… estimate (via random effects meta-analysis) of the effect of accuracy prompts on sharing of false news across the 20 experiments analyzed in this paper. The coefficient on the condition …","https://scholar.archive.org/work/j6aihomlfraglk4nyc65wofh2i/access/wayback/https://files.osf.io/v1/resources/v8ruj/providers/osfstorage/60c0ef83f3ce9400bc249cb1?action=download&direct&version=2","https://scholar.google.com/scholar?q=related:oAXtbpUHZxAJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
42,"MM Pena, JZ Klemfuss, EF Loftus…","The effects of exposure to differing amounts of misinformation and source credibility perception on source monitoring and memory accuracy.",2017,"… : Theory, Research, and …","psycnet.apa.org","https://psycnet.apa.org/record/2017-47673-001","https://scholar.google.com/scholar?cites=15427368252937545883&as_sdt=2005&sciodt=0,5&hl=en",37,"2024-03-22 09:49:39","","","","",,,,,42,6.00,11,4,7,"… misinformation to memory accuracy: a direct path between provision of misinformation and susceptibility to misinformation … On the one hand, receiving high proportions of misinformation …","https://escholarship.org/content/qt66x622zd/qt66x622zd.pdf","https://scholar.google.com/scholar?q=related:myh7N7AFGdYJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
9,"JP Rudloff, M Appel","When truthiness trumps truth: Epistemic beliefs predict the accurate discernment of fake news.",2022,"Journal of Applied Research in Memory and …","psycnet.apa.org","https://psycnet.apa.org/record/2023-08716-001?doi=1","https://scholar.google.com/scholar?cites=4762163134968804550&as_sdt=2005&sciodt=0,5&hl=en",38,"2024-03-22 09:49:39","","","","",,,,,9,4.50,5,2,2,"… distinguish less between fake news and accurate news (fake news discernment). … fake news discernment and further explain the link between D and impaired fake news discernment…","","https://scholar.google.com/scholar?q=related:xrRG5iOaFkIJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
21,"G Massey, J Kliestikova, M Kovacova…","The perceived accuracy of fake news: Mechanisms facilitating the spread of alternative truths, the crisis of informational objectivity, and the decline of trust in …",2018,"Geopolitics, History and …","ceeol.com","https://www.ceeol.com/search/article-detail?id=712911","https://scholar.google.com/scholar?cites=14189603197340630425&as_sdt=2005&sciodt=0,5&hl=en",39,"2024-03-22 09:49:39","","","","",,,,,21,3.50,5,4,6,"… We inspect the relevant literature on the perceived accuracy of fake news, providing both … for fake news in the USA, sources that should take the lead in solving the problem of fake news …","https://scholar.google.com/scholar?output=instlink&q=info:mT08oe2Y68QJ:scholar.google.com/&hl=en&as_sdt=0,5&scillfp=17501297695240014553&oi=lle","https://scholar.google.com/scholar?q=related:mT08oe2Y68QJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
33,"R Horry, LM Colton, P Williamson","Confidence–accuracy resolution in the misinformation paradigm is influenced by the availability of source cues",2014,"Acta psychologica","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001691814001528","https://scholar.google.com/scholar?cites=16775274810023426695&as_sdt=2005&sciodt=0,5&hl=en",40,"2024-03-22 09:49:39","HTML","","","",,,,,33,3.30,11,3,10,"… In summary, source monitoring appears to play a central role in the production of misinformation errors. Participants will make fewer misinformation errors if they are encouraged to …","https://www.sciencedirect.com/science/article/pii/S0001691814001528","https://scholar.google.com/scholar?q=related:hzoBfY-_zegJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
545,"AM Guess, M Lerner, B Lyons…","A digital media literacy intervention increases discernment between mainstream and false news in the United States and India",2020,"Proceedings of the …","National Acad Sciences","https://www.pnas.org/doi/abs/10.1073/pnas.1920498117","https://scholar.google.com/scholar?cites=18184641724017888888&as_sdt=2005&sciodt=0,5&hl=en",41,"2024-03-22 09:49:39","","10.1073/pnas.1920498117","","",,,,,545,136.25,136,4,4,"… “tips” on how to spot false news to people in 14 countries. Our … the perceived accuracy of both mainstream and false news … improved discernment between mainstream and false news …","https://www.pnas.org/doi/pdf/10.1073/pnas.1920498117?download=true","https://scholar.google.com/scholar?q=related:eE7VN03TXPwJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
136,"DC Polage","Making up history: False memories of fake news stories",2012,"Europe's Journal of Psychology","ejop.psychopen.eu","https://ejop.psychopen.eu/article/view/456","https://scholar.google.com/scholar?cites=2010306410608930272&as_sdt=2005&sciodt=0,5&hl=en",42,"2024-03-22 09:49:39","","","","",,,,,136,11.33,136,1,12,"… belief that the facts had been known prior to the experiment, even for misinformation … The current experiment examines whether the “illusory truth effect” will extend to false news …","https://ejop.psychopen.eu/index.php/ejop/article/download/456/456.pdf/","https://scholar.google.com/scholar?q=related:4C0JhgcL5hsJ:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
1246,"NK Conroy, VL Rubin, Y Chen","Automatic deception detection: Methods for finding fake news",2015,"Proceedings of the association …","Wiley Online Library","https://asistdl.onlinelibrary.wiley.com/doi/abs/10.1002/pra2.2015.145052010082","https://scholar.google.com/scholar?cites=12558720493231112531&as_sdt=2005&sciodt=0,5&hl=en",43,"2024-03-22 09:49:39","","10.1002/pra2.2015.145052010082","","",,,,,1246,138.44,415,3,9,"… Linguistic and network-based approaches have shown high accuracy results in … a basis for the design of a comprehensive fake news detection tool. Techniques arising from disparate …","https://asistdl.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pra2.2015.145052010082","https://scholar.google.com/scholar?q=related:U4F16L-JSa4J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
6,"D Polage","Source credibility and belief in fake news: I'll believe you if you agree with me",2020,"","direct.mit.edu","https://direct.mit.edu/books/edited-volume/chapter-pdf/2255431/9780262357388_ceb.pdf","https://scholar.google.com/scholar?cites=3320578476295137293&as_sdt=2005&sciodt=0,5&hl=en",44,"2024-03-22 09:49:39","","","","",,,,,6,1.50,6,1,4,"… , it might be possible to decrease the members’ belief in the fake news. For example, … This study suggests that politicians can help reduce belief in fake news if they are willing to make …","","https://scholar.google.com/scholar?q=related:DShh8IcQFS4J:scholar.google.com/&scioq=%22false+news%22%7C%22fake+news%22%7C%22false+stor*%22%7C%22misinformation%22%7C%22disinformation%22+%22accuracy%22%7C%22discernment%22%7C%22credibilit*%22%7C%22belief%22%7C%22suceptib*%22%7C%22reliab*%22%7C%22vulnerabi*%22&hl=en&as_sdt=0,5"
