StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,attention_check,drug_know,drug_accept,planet_know,planet_accept,vertebrate_know,vertebrate_accept,brain_know,brain_accept,boson_know,boson_accept,orbit_know,orbit_accept,material_know,material_accept,speed_know,speed_accept,cloning_know,cloning_accept,magnetic_know,magnetic_accept,drug,drug_confirm,planet,planet_confirm,vertebrate,vertebrate_confirm,brain,brain_confirm,boson,boson_confirm,orbit,orbit_confirm,material,material_confirm,speed,"speed_confirm ",cloning,cloning_confirm,magnetic,"magnetic_confirm ",Q1,CMQ_1,CMQ_2,CMQ_3,CMQ_4,CMQ_5,SICBS,BCTI_intro,BCTI_apollo,BCTI_cancer,BCTI_viruses,BCTI_climatechange,BCTI_flatearth,"BCTI_autism ","BCTI_polio ",BCTI_alien,BCTI_hydorxychlor,BCTI_evolution,wgm_scientists,wgm_sciencegeneral,pew,reason_agreement,reason_agreement_3_TEXT,reason_followup,Q1,education,comments,PROLIFIC_PID,drug_link1,drug_link2,planet_link1,planet_link2,vertebrate_link1,vertebrate_link2,brain_link1,brain_link2,boson_link1,boson_link2,orbit_link1,orbit_link2,material_link1,material_link2,speed_link1,speed_link2,cloning_link1,cloning_link2,magnetic_link1,magnetic_link2
2024-08-13 16:52:51,2024-08-13 17:01:34,IP Address,173.184.129.78,100,522,True,2024-08-13 17:01:35,R_744NHGMkC257S9P,,,,,41.3065,-91.7008,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,,,,,,,,,,,,,,,,,,,,,,90,90,90,60,90,Completely true 9,,Unsure 5,Completely true 9," 8",Unsure 5,Completely false 1," 7",Unsure 5," 8",Completely true 9,Completely false 1,Some 3,A lot 4," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,2-year College Degree,,665bcdf13e222f89e8e02d18,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
2024-08-13 16:42:11,2024-08-13 17:01:43,IP Address,184.54.133.213,100,1172,True,2024-08-13 17:01:44,R_1EnWhXlqtnff0wb,,,,,39.0697,-84.2916,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,No,FALSE,No,FALSE,No,TRUE,No,FALSE,No,FALSE,No,TRUE,Yes,FALSE,Yes,,,,,Because there was not evidence that I understood to support this theory.,I disagree with the scientific consensus that the oldest known vertebrate is 392 years old,Because the research that was provided does not fully support this theory.,I disagree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,"Because the research that I read did not support our object this statement. ",I disagree with the scientific consensus that the Higgs Boson is electrically neutral,"The research that was credited does not give a direct amount of time just a formula to get the answer. ",I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,"I disagree with this statement because the research that was given says 4.6 GA years old not more than. ",I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,"I disagree because there are not enough facts to support this claim. ",I disagree with the scientific consensus that the maximum speed a proton has achieved in a particle collider is 99% of the speed of light,,,,,,90,80,90,50,60," 7",,Unsure 5," 7"," 6"," 7"," 3"," 7"," 8"," 8",Unsure 5," 2",Some 3,Not much 2," 2",You mostly agree with the consensus because you have been able to independently verify it,,I read the documents that were given myself,,Some College,,66ac7ef30276c36fafb066e0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
2024-08-13 16:34:01,2024-08-13 17:02:13,IP Address,172.56.89.112,100,1692,True,2024-08-13 17:02:14,R_39pUBB67892KLnP,,,,,29.5826,-98.4091,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,No,TRUE,Yes,FALSE,No,TRUE,No,TRUE,Yes,,,,,,,,,,,"Looking at the website given, I could not find the exact time of how long the Earth would keep orbiting, so I didn't agree.",I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,,,I could not find the answer to that in the given websites,I disagree with the scientific consensus that the maximum speed a proton has achieved in a particle collider is 99% of the speed of light,"I could not find data that supported that percentage. ",I disagree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,,,,100,100,100,80,100,Completely true 9,," 3"," 7",Completely true 9," 7",Completely false 1,Completely true 9," 7"," 7",Completely true 9,Completely false 1,Some 3,Some 3," 2",You mostly agree with the consensus because you have been able to independently verify it,,"Read the provide websites to find agreeable information, also quick searches provided some verifications. ",,Some College,Interesting and enjoyed the challenge!,668d6f6d41089bfc00f56818,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
2024-08-13 16:54:42,2024-08-13 17:02:49,IP Address,172.56.208.82,100,486,True,2024-08-13 17:02:49,R_1SH6JCQYv9xr8ad,,,,,36.1472,-115.1175,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,80,100,80,60,60," 7",," 7",Unsure 5," 4"," 6",Completely false 1," 7"," 2",Unsure 5," 7"," 2",Not much 2,Not much 2,No confidence at all 1,You mostly agree with the consensus because you have been able to independently verify it,,Wikepedia,,2-year College Degree,,66a7d0cf364864abc49f3a4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:55:35,2024-08-13 17:03:00,IP Address,174.245.19.188,100,445,True,2024-08-13 17:03:01,R_5CVpKvk47I6qrSW,,,,,42.5418,-83.213,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,70,100,0,60,70,Completely true 9,," 2"," 8"," 7"," 6",Completely false 1,Unsure 5,Unsure 5," 7",Unsure 5,Completely false 1,Not much 2,Some 3,No confidence at all 1,You mostly agree with the consensus because you have been able to independently verify it,,I didn't,,Some College,,63d698af12a4d488c5fdf05a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:55:43,2024-08-13 17:03:11,IP Address,12.74.89.115,100,447,True,2024-08-13 17:03:12,R_6DRJULi2Rlg5DXP,,,,,41.8874,-87.6318,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,No,FALSE,Yes,FALSE,No,FALSE,Yes,,,,,,,,,,,,,"No, Just a thought.",I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,Just a random thought,I agree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,,,,90,90,100,60,100," 8",," 3",Completely true 9,Completely true 9," 7",Completely false 1,Unsure 5,Completely true 9,Completely true 9,Unsure 5,Unsure 5,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,Some College,no,6294d82bb0175e9e889710a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:40:12,2024-08-13 17:03:17,IP Address,172.58.182.15,100,1385,True,2024-08-13 17:03:18,R_3B5KUNY7g8w2uUp,,,,,32.7797,-96.8022,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,No,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,,,,,,,,,,N/A,I agree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,,,,,,,,,,100,100,80,100,100,Completely true 9,," 6"," 6"," 6",Unsure 5,Unsure 5," 7",Unsure 5," 6",Unsure 5,Unsure 5,Some 3,Not much 2," 2",You mostly agree with the consensus because you have been able to independently verify it,,"I used google. Which I would say is an elementary resource for information, but it was good for answering such questions ",,Some College,,60134392222eb41e037c9fde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:58:29,2024-08-13 17:03:32,IP Address,174.18.15.68,100,302,True,2024-08-13 17:03:32,R_5p4M3lG4cj4fP1w,,,,,32.2503,-110.945,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,"I actually meant to press agree after reading the wikipedia , it had mentioned how the oldest 'recorded' vertebrate was 392 years old",I agree with the scientific consensus that the oldest known vertebrate is 392 years old,,,,,,,,,,,,,,,,60,50,50,40,40," 7",,Unsure 5,Completely false 1," 4",Unsure 5," 7",Unsure 5," 7"," 7"," 7",Completely false 1,Some 3,Not much 2," 4","You mostly agree with the consensus because, on that question, you trust scientists",,,,3- or 4-year College Degree,,669af03a2a59d2c81e9015b9,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0
2024-08-13 16:56:12,2024-08-13 17:03:44,IP Address,97.89.124.57,100,452,True,2024-08-13 17:03:45,R_6M4irHXyGkrl3oX,,,,,35.5991,-81.0305,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,No,FALSE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,"Malaria sounds more like the answer to this question, since it was developed more recently.",I disagree with the scientific consensus that bedaquiline is used for tuberculosis,,,,,This question I have no idea. But I would be willing to answer differently if needed.,I agree with the scientific consensus that there is the same amount of glial celles and neurons in the brain,,,The Earth would still keep its orbit if the sun disappeared. I believe it would still take 365 days to do one full orbit on its axis.,I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,,,,,,,,,,90,60,40,60,80,Completely true 9,,Completely false 1,Completely false 1," 8"," 7",Completely false 1,Completely true 9,Unsure 5," 6"," 7",Completely false 1,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,Some College,Thank You,612bb0204ad8e7e8bed041eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:49:11,2024-08-13 17:05:50,IP Address,47.27.61.222,100,999,True,2024-08-13 17:05:50,R_1IrNyXvAgxsRbte,,,,,35.3596,-82.4266,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100," 7",," 6"," 6"," 8"," 7",Unsure 5," 7"," 7"," 8"," 8",Unsure 5,Some 3,Some 3," 3",You mostly agree with the consensus because you have been able to independently verify it,,"Non- mainstream media sources, government documents, intuition.",,High School / GED,,6667a6558073abc1cd0e6daf,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0
2024-08-13 16:59:57,2024-08-13 17:06:14,IP Address,70.119.78.210,100,376,True,2024-08-13 17:06:14,R_3pKLNHoJ4EZCSXe,,,,,33.0563,-96.7341,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,No,FALSE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,The Bible says the Earth is 6000 years old,I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,,,,80,70,40,20,50," 7",,Completely false 1,Completely false 1," 7"," 7",Completely false 1,Completely true 9,Unsure 5,Completely false 1," 7",Completely false 1,Not much 2,Not much 2," 3",You mostly agree with the consensus because you have been able to independently verify it,,Research on my own,,"Professional Degree (JD, MD)",No,6409f226765c80e737f20aca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:59:42,2024-08-13 17:06:33,IP Address,172.59.77.254,100,411,True,2024-08-13 17:06:34,R_1uVxjVZ3vcF1n33,,,,,38.9592,-94.5961,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,No,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,"From a biblical perspective, this is not the case. Other than that, no. ",I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,,,,100,80,90,70,100," 6",,Completely false 1,Completely true 9," 7"," 7",Completely false 1," 8",Unsure 5,Completely false 1," 2"," 4",A lot 4,A lot 4,A great deal of confidence 5,"You mostly agree with the consensus because, on that question, you trust scientists",,,,Master's Degree,,66587a4361d2e3d1f0e2ffa8,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
2024-08-13 17:00:21,2024-08-13 17:07:07,IP Address,174.218.194.179,100,405,True,2024-08-13 17:07:07,R_7IA7h5ZLfu2AY2q,,,,,30.0035,-90.0607,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,90,100,30,20,100,Completely true 9,,Completely false 1," 2"," 3"," 7",Completely false 1,Unsure 5,Unsure 5,Completely false 1," 7",Completely false 1,Some 3,A lot 4," 3",Other:,"I mostly agree with the consensus because they weren't politically-charged topics, and also, I've been able to independently verify the statements.",,,Some College,"""how many times would the Earth keep orbiting"" should've been ""how long would the Earth keep orbiting""",6668b9b8271fbf68bb7da3d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:57:52,2024-08-13 17:07:09,IP Address,96.37.226.174,100,557,True,2024-08-13 17:07:10,R_6odyihCjwavz0EB,,,,,35.7532,-81.3264,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,90,100,60,90,100," 8",," 8"," 7"," 8"," 8"," 2",Completely true 9," 7"," 8",Completely true 9," 7",Some 3,Some 3," 3",You mostly agree with the consensus because you have been able to independently verify it,,I researched on google.,,Some College,no,63eceb160f69b779c757c48b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:51:29,2024-08-13 17:07:39,IP Address,173.59.1.112,100,970,True,2024-08-13 17:07:40,R_6eyocX87KSTjSOI,,,,,39.904,-75.5089,anonymous,EN,I give my informed consent to participate in this study.,Never 1,TRUE,Yes,TRUE,Yes,FALSE,No,TRUE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,No,FALSE,Yes,FALSE,Yes,,,,,"No, I was just guessing.",I disagree with the scientific consensus that the oldest known vertebrate is 392 years old,,,,,,,,,No. I was just guessing.,I disagree with the scientific consensus that the maximum speed a proton has achieved in a particle collider is 99% of the speed of light,,,,,,70,70,80,60,50,Unsure 5,,Unsure 5,Unsure 5," 6",Unsure 5," 4"," 6",Unsure 5," 6",Unsure 5," 4",Some 3,Some 3," 2",You mostly agree with the consensus because you have been able to independently verify it,,By the websites you listed.,,High School / GED,No.,5720a9f6fd3a5200113c1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:42:46,2024-08-13 17:08:20,IP Address,141.126.156.56,100,1533,True,2024-08-13 17:08:20,R_7725qKkIYNbjrHU,,,,,44.833,-91.5125,anonymous,EN,I give my informed consent to participate in this study.," 3",TRUE,Yes,TRUE,Yes,TRUE,No,FALSE,Yes,FALSE,No,TRUE,No,TRUE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,,,,,"I read that it is was 272 years ",I agree with the scientific consensus that the oldest known vertebrate is 392 years old,,,"I had a hard time reading the scientific mumbo jumbo ",I disagree with the scientific consensus that the Higgs Boson is electrically neutral,"I don't know... A lot of these things I do not know ",I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,,,,,,,,,,100,100,100,90,100,Completely true 9,," 7"," 8",Completely true 9,Unsure 5,Completely false 1," 8"," 8"," 8"," 7",Completely false 1,Some 3,Some 3," 2",You mostly agree with the consensus because you have been able to independently verify it,,"Google, Google KNOWS all. 🤡 But probably not actually. Google has hidden a lot in the past few years ",,High School / GED,"Yes, it made my brain hurt. Not sure I helped science at all tbh. I'm actually really interested in health and wellness. Like the cause and effect of things. How things happen, what made it happen, etc. How long term deficiencies, long term chronic dehydration, etc affect the overall body. ",6679e748c16abe5888509bf7,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
2024-08-13 16:59:46,2024-08-13 17:08:22,IP Address,71.60.37.246,100,515,True,2024-08-13 17:08:22,R_3urKnvI7EjI8cRd,,,,,40.3775,-79.9613,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,TRUE,No,TRUE,Yes,TRUE,Yes,TRUE,Yes,FALSE,No,FALSE,No,FALSE,Yes,TRUE,Yes,TRUE,No,,,God hasn't created stars that are millions of miles away from Earth or each other.,I disagree with the scientific consensus that Kepler-452b is 97 million mi away from its star,,,,,,,God created the Earth as flat and stationary!,I disagree with the scientific consensus that the Earth would keep orbiting for 8 minutes if the Sun disappeared,"God created the Earth 6,000 years ago.",I disagree with the scientific consensus that the oldest material formed on Earth is more than 4.6 Ga years old,,,,,"God created the Earth 6,000 years ago.",I disagree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,100,100,100,100,100,Completely true 9,,Completely true 9,Completely false 1," 7"," 6",Completely true 9,Completely true 9," 7"," 2"," 3",Completely true 9,Not much 2,Not much 2,No confidence at all 1,"You mostly agree with the consensus because, on that question, you trust scientists",,,,3- or 4-year College Degree,,65e9b627677d2452e3c72b89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:59:27,2024-08-13 17:08:37,IP Address,166.194.200.127,100,549,True,2024-08-13 17:08:37,R_1Nst6H1Z2CghUZ3,,,,,34.7448,-92.2883,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100," 6",,Unsure 5,Unsure 5,Completely true 9,Completely true 9,Completely false 1,Completely true 9,Unsure 5,Completely false 1,Unsure 5,Completely false 1,Some 3,Some 3," 2","You mostly agree with the consensus because, on that question, you trust scientists",,,,2-year College Degree,,62ca43b57440f78492ca4a3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:50:09,2024-08-13 17:08:48,IP Address,98.49.124.151,100,1118,True,2024-08-13 17:08:49,R_1fwFvCL3dBKWp86,,,,,40.6832,-76.2113,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,100,100,30,100,100,Completely true 9,," 8",Completely true 9,Completely true 9," 3"," 2",Completely true 9,Completely true 9," 3",Unsure 5," 3",Not at all 1,Not much 2,No confidence at all 1,Other:,There is no way for normal people to verify claims made by scientists with access to vast resources,,,High School / GED,,6624638357b56eb340c8f109,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1
2024-08-13 16:56:42,2024-08-13 17:09:44,IP Address,68.32.232.238,100,782,True,2024-08-13 17:09:45,R_3gMYz7sU3Bmqf2i,,,,,36.6713,-81.9653,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,FALSE,Yes,,,,,,,,,,,,,,,,,,,,,,80,30,60,60,80," 7",," 2",Unsure 5," 8"," 6",Completely false 1,Completely true 9," 2"," 8",Completely true 9,Completely false 1,Some 3,Some 3," 3","You mostly agree with the consensus because, on that question, you trust scientists",,,,Master's Degree,The questions were clear and I experienced no problems.,56d62dc6ebdf10000667411e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13 16:53:16,2024-08-13 17:10:13,IP Address,174.104.94.14,100,1016,True,2024-08-13 17:10:13,R_6tzBWUdQzTsaMCl,,,,,40.4836,-81.4387,anonymous,EN,I give my informed consent to participate in this study.,Never 1,FALSE,Yes,FALSE,Yes,TRUE,Yes,FALSE,Yes,TRUE,Yes,TRUE,Yes,FALSE,Yes,FALSE,Yes,FALSE,No,FALSE,No,,,,,,,,,,,,,,,,,I feel that they've been cloning people with pretty great success for some time now.,I disagree with the scientific consensus that the average sucess of cloning on mice with the current best techniques is 9.4%,"Because I don't agree that the earth is billions years old, since I'm a Christian.",I disagree with the scientific consensus that the strength of Earth magnetic field 3.7 billion years ago was 15 microtesla,,100,100,100,90,100,Completely true 9,," 6",Completely true 9," 8"," 7",Completely false 1,Completely true 9,Unsure 5,Completely true 9,Completely true 9," 7",Not at all 1,A lot 4,No confidence at all 1,Other:,Seemed to be accurate,,,High School / GED,,5b9fe9879624180001134e44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
