paperID,reference,ref,intervention_study,comments_intervention_selection,comments,peer_reviewed,sampleID, country,design,online,pre_test,details_pretest,recycled_news,recycled_news_reference,news_selection,selection_fake_news,selection_true_news,news_family,newsID,n_news,n_news_pool,share_true_news,news_format,news_source,accuracy_measure,accuracy_measure_detailed,symetry,perfect_symetry,accuracy_scale,condition,treatment_intention,intervention,intervention_detail,experimentID,correlates,correlates_detail,n,mean_fake_as_accurate,SD_fake_as_accurate,mean_true_as_accurate,SD_true_as_accurate,values_from,panel
58,"Lyons, B., Modirrousta-Galian, A., Altay, S., & Salovich, N. A. (2024). Reduce blind spots to improve news discernment? Performance feedback reduces overconfidence but does not improve subsequent discernment. https://doi.org/10.31219/osf.io/kgfrb",Lyons_2024,yes,,"""2 (headline accuracy: true or false) x 2 (headline congeniality: congenial or uncongenial) x 2 (feedback type: relative feedback or no feedback) x 3 (study phase: 1 [immediately before feedback or lack thereof], 2 [immediately after feedback or lack thereof], or 3 [1 week after feedback or lack thereof]) mixed design."";
data corresponds to control group, pre-treatment ratings, participants with a political party identifier coded as ""independent/other""",no ,2,United States,within,yes,no,,original,,researchers,fact_checking,mainstream,political,3,12,,0.6666666667,title_picture,source,accuracy,"""Accuracy judgments were made on a 4-point scale from “Not at all accurate” to “Very accurate”.""",1,0,4,control,,,,,,,285,2.13,1.02,2.55,1.02,raw data,yes
58,"Lyons, B., Modirrousta-Galian, A., Altay, S., & Salovich, N. A. (2024). Reduce blind spots to improve news discernment? Performance feedback reduces overconfidence but does not improve subsequent discernment. https://doi.org/10.31219/osf.io/kgfrb",Lyons_2024,yes,,"""2 (headline accuracy: true or false) x 2 (headline congeniality: congenial or uncongenial) x 2 (feedback type: relative feedback or no feedback) x 3 (study phase: 1 [immediately before feedback or lack thereof], 2 [immediately after feedback or lack thereof], or 3 [1 week after feedback or lack thereof]) mixed design."";
data corresponds to control group, one week after-treatment ratings",no ,1,United States,within,yes,no,,original,,researchers,fact_checking,mainstream,politically_concordant,5,6,,0.6666666667,title_picture,source,accuracy,"""Accuracy judgments were made on a 4-point scale from “Not at all accurate” to “Very accurate”.""",1,0,4,control,,,,,,,275.5,2.24,1.06,3.04,0.992,raw data,yes
58,"Lyons, B., Modirrousta-Galian, A., Altay, S., & Salovich, N. A. (2024). Reduce blind spots to improve news discernment? Performance feedback reduces overconfidence but does not improve subsequent discernment. https://doi.org/10.31219/osf.io/kgfrb",Lyons_2024,yes,,"""2 (headline accuracy: true or false) x 2 (headline congeniality: congenial or uncongenial) x 2 (feedback type: relative feedback or no feedback) x 3 (study phase: 1 [immediately before feedback or lack thereof], 2 [immediately after feedback or lack thereof], or 3 [1 week after feedback or lack thereof]) mixed design."";
data corresponds to control group, one week after-treatment ratings",no ,1,United States,within,yes,no,,original,,researchers,fact_checking,mainstream,politically_discordant,6,6,,0.6666666667,title_picture,source,accuracy,"""Accuracy judgments were made on a 4-point scale from “Not at all accurate” to “Very accurate”.""",1,0,4,control,,,,,,,276,1.78,0.952,2.43,1.05,raw data,yes
58,"Lyons, B., Modirrousta-Galian, A., Altay, S., & Salovich, N. A. (2024). Reduce blind spots to improve news discernment? Performance feedback reduces overconfidence but does not improve subsequent discernment. https://doi.org/10.31219/osf.io/kgfrb",Lyons_2024,yes,,"""2 (headline accuracy: true or false) x 2 (headline congeniality: congenial or uncongenial) x 2 (feedback type: relative feedback or no feedback) x 3 (study phase: 1 [immediately before feedback or lack thereof], 2 [immediately after feedback or lack thereof], or 3 [1 week after feedback or lack thereof]) mixed design."";
data corresponds to control group, one week after-treatment ratings, participants with a political party identifier coded as ""independent/other""",no ,2,United States,within,yes,no,,original,,researchers,fact_checking,mainstream,political,5,12,,0.6666666667,title_picture,source,accuracy,"""Accuracy judgments were made on a 4-point scale from “Not at all accurate” to “Very accurate”.""",1,0,4,control,,,,,,,121.5,2.04,1.01,2.69,1.05,raw data,yes
58,"Lyons, B., Modirrousta-Galian, A., Altay, S., & Salovich, N. A. (2024). Reduce blind spots to improve news discernment? Performance feedback reduces overconfidence but does not improve subsequent discernment. https://doi.org/10.31219/osf.io/kgfrb",Lyons_2024,yes,,"""2 (headline accuracy: true or false) x 2 (headline congeniality: congenial or uncongenial) x 2 (feedback type: relative feedback or no feedback) x 3 (study phase: 1 [immediately before feedback or lack thereof], 2 [immediately after feedback or lack thereof], or 3 [1 week after feedback or lack thereof]) mixed design."";
data corresponds to treatment group, pre-treatment ratings",no ,3,United States,within,yes,no,,original,,researchers,fact_checking,mainstream,politically_concordant,3,6,,0.6666666667,title_picture,source,accuracy,"""Accuracy judgments were made on a 4-point scale from “Not at all accurate” to “Very accurate”.""",1,0,4,control,,,,,,,782,2.56,1.05,2.9,0.994,raw data,yes
58,"Lyons, B., Modirrousta-Galian, A., Altay, S., & Salovich, N. A. (2024). Reduce blind spots to improve news discernment? Performance feedback reduces overconfidence but does not improve subsequent discernment. https://doi.org/10.31219/osf.io/kgfrb",Lyons_2024,yes,,"""2 (headline accuracy: true or false) x 2 (headline congeniality: congenial or uncongenial) x 2 (feedback type: relative feedback or no feedback) x 3 (study phase: 1 [immediately before feedback or lack thereof], 2 [immediately after feedback or lack thereof], or 3 [1 week after feedback or lack thereof]) mixed design."";
data corresponds to treatment group, pre-treatment ratings",no ,3,United States,within,yes,no,,original,,researchers,fact_checking,mainstream,politically_discordant,4,6,,0.6666666667,title_picture,source,accuracy,"""Accuracy judgments were made on a 4-point scale from “Not at all accurate” to “Very accurate”.""",1,0,4,control,,,,,,,783.5,2.23,1.12,2.57,1.04,raw data,yes
58,"Lyons, B., Modirrousta-Galian, A., Altay, S., & Salovich, N. A. (2024). Reduce blind spots to improve news discernment? Performance feedback reduces overconfidence but does not improve subsequent discernment. https://doi.org/10.31219/osf.io/kgfrb",Lyons_2024,yes,,"""2 (headline accuracy: true or false) x 2 (headline congeniality: congenial or uncongenial) x 2 (feedback type: relative feedback or no feedback) x 3 (study phase: 1 [immediately before feedback or lack thereof], 2 [immediately after feedback or lack thereof], or 3 [1 week after feedback or lack thereof]) mixed design."";
data corresponds to treatment group, pre-treatment ratings, participants with a political party identifier coded as ""independent/other""",no ,4,United States,within,yes,no,,original,,researchers,fact_checking,mainstream,political,3,12,,0.6666666667,title_picture,source,accuracy,"""Accuracy judgments were made on a 4-point scale from “Not at all accurate” to “Very accurate”.""",1,0,4,control,,,,,,,318,2.09,0.977,2.55,0.994,raw data,yes
59,"Pereira, F. B., Bueno, N. S., Nunes, F., & Pavão, N. (2023). Inoculation Reduces Misinformation: Experimental Evidence from Multidimensional Interventions in Brazil. Journal of Experimental Political Science, 1–12. https://doi.org/10.1017/XPS.2023.11",Pereira_2023,yes,,"All first wave results can be considered control: ""After completing the first wave questionnaire, respondents were randomly assigned, via simple randomization, to one of two conditions. After the first wave of the survey and before the second, the treatment group (n = 575) received the main experimental stimuli comprised of a multidimensional intervention seeking to reduce rumor acceptance.""; 
For the second wave, we distinguish between control and treatment group; 
In order to be consistent in the sample id's, we nevertheless split the the first wave results into two samples, one for the control and one for the treatment group; 
For the second wave, they repeated some headlines of the first wave and added other new ones - we only consider the new ones; 
data corresponds to control group, wave 1",yes,1,Brazil,within,yes,no,,original,,researchers,fact_checking,,political,1,10,,0.3,title_picture_pitch,source,accuracy,"""In what follows, you will see a few pieces of news. Please, indicate whether you believe them to be true or false. (True/False)""",1,1,binary,control,,,,,,,516,0.305,0.46,0.486,0.5,raw data,yes
59,"Pereira, F. B., Bueno, N. S., Nunes, F., & Pavão, N. (2023). Inoculation Reduces Misinformation: Experimental Evidence from Multidimensional Interventions in Brazil. Journal of Experimental Political Science, 1–12. https://doi.org/10.1017/XPS.2023.11",Pereira_2023,yes,,"All first wave results can be considered control: ""After completing the first wave questionnaire, respondents were randomly assigned, via simple randomization, to one of two conditions. After the first wave of the survey and before the second, the treatment group (n = 575) received the main experimental stimuli comprised of a multidimensional intervention seeking to reduce rumor acceptance.""; 
For the second wave, we distinguish between control and treatment group; 
In order to be consistent in the sample id's, we nevertheless split the the first wave results into two samples, one for the control and one for the treatment group; 
For the second wave, they repeated some headlines of the first wave and added other new ones - we only consider the new ones; 
data corresponds to treatment group, wave 1",yes,2,Brazil,within,yes,no,,original,,researchers,fact_checking,,political,1,10,,0.3,title_picture_pitch,source,accuracy,"""In what follows, you will see a few pieces of news. Please, indicate whether you believe them to be true or false. (True/False)""",1,1,binary,control,,,,,,,521,0.299,0.458,0.491,0.5,raw data,yes
59,"Pereira, F. B., Bueno, N. S., Nunes, F., & Pavão, N. (2023). Inoculation Reduces Misinformation: Experimental Evidence from Multidimensional Interventions in Brazil. Journal of Experimental Political Science, 1–12. https://doi.org/10.1017/XPS.2023.11",Pereira_2023,yes,,"All first wave results can be considered control: ""After completing the first wave questionnaire, respondents were randomly assigned, via simple randomization, to one of two conditions. After the first wave of the survey and before the second, the treatment group (n = 575) received the main experimental stimuli comprised of a multidimensional intervention seeking to reduce rumor acceptance.""; 
For the second wave, we distinguish between control and treatment group; 
In order to be consistent in the sample id's, we nevertheless split the the first wave results into two samples, one for the control and one for the treatment group; 
For the second wave, they repeated some headlines of the first wave and added other new ones - we only consider the new ones; 
data corresponds to control group, wave 2; sample size is averaged between true and false ratings",yes,1,Brazil,within,yes,no,,original,,researchers,fact_checking,,political,2,6,,0.3333333333,title_picture_pitch,source,accuracy,"""In what follows, you will see a few pieces of news. Please, indicate whether you believe them to be true or false. (True/False)""",1,1,binary,control,,,,,,,335,0.261,0.439,0.599,0.491,raw data,yes
59,"Pereira, F. B., Bueno, N. S., Nunes, F., & Pavão, N. (2023). Inoculation Reduces Misinformation: Experimental Evidence from Multidimensional Interventions in Brazil. Journal of Experimental Political Science, 1–12. https://doi.org/10.1017/XPS.2023.11",Pereira_2023,yes,,"All first wave results can be considered control: ""After completing the first wave questionnaire, respondents were randomly assigned, via simple randomization, to one of two conditions. After the first wave of the survey and before the second, the treatment group (n = 575) received the main experimental stimuli comprised of a multidimensional intervention seeking to reduce rumor acceptance.""; 
For the second wave, we distinguish between control and treatment group; 
In order to be consistent in the sample id's, we nevertheless split the the first wave results into two samples, one for the control and one for the treatment group; 
For the second wave, they repeated some headlines of the first wave and added other new ones - we only consider the new ones; 
data corresponds to treatment group, wave 2; sample size is averaged between true and false ratings",yes,2,Brazil,within,yes,no,,original,,researchers,fact_checking,,political,2,6,,0.3333333333,title_picture_pitch,source,accuracy,"""In what follows, you will see a few pieces of news. Please, indicate whether you believe them to be true or false. (True/False)""",1,1,binary,treatment,positive,literacy,"""in Study 2, the treatment group received only the email used as part of the treatment in the first study,"";
""A week after the first survey wave (December 1), the treatment group also received an email from the survey company containing a message about the spread of fake news during the election. The message included a link to a news piece from Folha de São Paulo that described the newspaper’s fact-checking tools available for respondents. The email also included a list of eight steps for spotting fake news. The email sought to foster both motivation and ability to reject misinformation, since the warning message encouraged respondents to be careful with online content and the 8-step recommendations""",,,,342.5,0.231,0.422,0.623,0.485,raw data,yes
