StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,CONSENT,DEM_GENDER,DEM_GENDER_2_TEXT,DEM_AGE,education,ATTCHECK_NUMBER,SCIINFO_newspapersmags,SCIINFO_tvradio,SCIINFO_newswebsitesapps,SCIINFO_videospodcasts,SCIINFO_filmsseries,SCIINFO_books,SCIINFO_socialmedia,SCIINFO_messengers,SCIINFO_museumszoos,SCIINFO_rlconversations,SCIENGAGE_conversations,SCIENGAGE_messengers,SCIENGAGE_socialmedia,SCIENGAGE_publicprotests,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_ONESELF,BENEFIT_REGION_MOST,BENEFIT_REGION_LEAST,GOALS_PRIO_health,GOALS_PRIO_energy,GOALS_PRIO_poverty,GOALS_PRIO_defense,GOALS_TACKLE_health,GOALS_TACKLE_energy,GOALS_TACKLE_poverty,GOALS_TACKLE_defense,influence_integrate,influence_advocate,influence_communicate,influence_involved,NORMPERC_outreach,influence_independent,WILLVUL_gov,WILLVUL_you,competence_expert,integrity_honest,benevolence_concerned,TRUST_SCI_open,competence_intelligent,integrity_ethical,benevolence_improve,TRUST_SCI_trans,competence_qualified,integrity_sincere,benevolence_otherinterest,TRUST_SCI_otherviews,trust_method,TRUST_PEW,OUTSPOKEN_othersthink,OUTSPOKEN_isolate,OUTSPOKEN_against,SCIPOP_common,SCIPOP_good,SCIPOP_advantage,SCIPOP_cahoots,SCIPOP_influence,SCIPOP_involved,SCIPOP_lifeexp,SCIPOP_rely,ATTCHECK_RES,SDO_allgroupsconsider,SDO_notpushequality,SDO_equalityideal,SDO_superiordominate,CLIM_TRUST,CLIM_EMO_helpless,CLIM_EMO_anxious,CLIM_EMO_optimistic,CLIM_EMO_angry,CLIM_EMO_guilty,CLIM_EMO_ashamed,CLIM_EMO_depressed,CLIM_EMO_pessimistic,CLIM_EMO_indifferent,CLIM_GOV_concerns,CLIM_GOV_doingenough,CLIM_GOV_dismisspeople,CLIM_GOV_science,CLIM_GOV_futuregens,CLIM_GOV_trustworthy,CLIM_GOV_lying,CLIM_POLSUPPORT_fueltax,CLIM_POLSUPPORT_publictransport,CLIM_POLSUPPORT_sustenergy,CLIM_POLSUPPORT_protection,CLIM_POLSUPPORT_foodtax,CLIM_WEATHERPAST_floods,CLIM_WEATHERPAST_heatwaves,CLIM_WEATHERPAST_heavystorms,CLIM_WEATHERPAST_wildfires,CLIM_WEATHERPAST_heavyrain,CLIM_WEATHERPAST_droughts,CLIM_WEATHERFUTU_floods,CLIM_WEATHERFUTU_heatwaves,CLIM_WEATHERFUTU_heavystorms,CLIM_WEATHERFUTU_wildfires,CLIM_WEATHERFUTU_heavyrain,CLIM_WEATHERFUTU_droughts,DEM_INCOME,DEM_POL_conservative,DEM_POL_right,DEM_RELIGIOUS,DEM_RESIDENCE,disciplines_trust_general,disciplines_trust_biology,disciplines_trust_physics,disciplines_trust_climate,disciplines_trust_economics,disciplines_trust_sociology,disciplines_consensus_general,disciplines_consensus_biology,disciplines_consensus_physics,disciplines_consensus_climate,disciplines_consensus_economics,disciplines_consensus_sociology,disciplines_precision_general,disciplines_precision_biology,disciplines_precision_physics,disciplines_precision_climate,disciplines_precision_economics,disciplines_precision_sociology,CT_climate...140,CT_vaccine...141,CT_lantian...142,VJS_1,VJS_2,subjective_status,CT_climate...146,Q122_5...147,CT_vaccine...148,Q122_6...149,CT_climate...150,Q122_5...151,CT_vaccine...152,Q122_6...153,CT_climate...154,Q122_5...155,CT_vaccine...156,Q122_6...157,ATT_AI _P1...158,ATT_AI _P2...159,ATT_AI _P3...160,ATT_AI _N1...161,ATT_AI _N2...162,ATT_AI _N3...163,ATT_TRUST_AI_11,ATT_TRUST_AI_12,ATT_AI _P1...166,ATT_AI _P2...167,ATT_AI _P3...168,ATT_AI _N1...169,ATT_AI _N2...170,ATT_AI _N3...171,CT_lantian...172,ID,attcheck_number,attcheck_res,benevolence,competence,integrity,influence_policy,influence_lifestyle,trust_composite,income,income_log,id
2023-02-21 21:40:26,2023-02-21 22:47:14,0,100,4008,1,2023-02-21 22:47:15,R_1Cg6RqwyWDde6Qo,anonymous,FR,1,0,NA,62,3,213,1,3,1,1,1,1,1,1,1,1,3,1,1,1,"La science bénéficie à tous. Chacun en reçoit les effets au quotidien sans s'en rendre compte par exemple en prenant un antalgique quand on a mal à la tête, consulter son medecin,  La science est partout et en chacun de soi à des niveaux différents bien sûr.",NA,5,4,1,5,4,3,1,5,3,1,3,1,4,4,4,4,5,5,4,4,4,5,3,5,4,4,2,5,4,4,3,5,5,4,3,4,3,2,1,3,1,1,3,3,1,10,7,10,5,2,5,3,3,1,1,1,1,3,1,3,3,3,3,3,3,3,2,4,1,4,1,5,3,5,4,2,4,4,4,3,4,3,4,31000,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,2,7,7,1,1,1,1,1,5,4,4,4,4,3,3,3,5,4,4,4,4,3,6,236591981814949,213,1,4.333333333333333,4.666666666666667,4,3.6,5,4.5,31000,10.341742483467284,21
2023-02-21 22:31:02,2023-02-21 22:48:52,0,100,1069,1,2023-02-21 22:48:52,R_Qnb6D3OTNusNMmR,anonymous,FR,1,0,NA,57,3,213,1,3,1,1,1,1,1,1,1,2,2,1,1,1,Les nouvelles technologies  et les entreprises,NA,4,4,1,4,5,3,2,4,4,3,3,1,1,5,5,5,5,5,3,4,3,3,3,4,3,4,3,4,3,3,3,3,4,3,1,2,4,2,2,4,3,4,3,3,1,9,4,4,1,5,4,2,3,4,3,3,1,4,1,3,2,3,3,2,2,3,2,3,4,4,3,4,5,3,4,3,5,4,4,4,5,3,5,3000,99,99,1,1,5,4,3,5,4,3,3,3,3,5,4,3,5,4,4,4,4,1,5,3,1,3,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981818078,213,1,3.3333333333333335,4,3,3.4,1,3.6666666666666665,3000,8.006367567650246,22
2023-02-21 22:15:34,2023-02-21 22:52:32,0,100,2218,1,2023-02-21 23:07:33,R_sYUH4e3duagCuLn,anonymous,FR,1,1,NA,40,4,213,5,5,5,4,3,2,6,5,3,4,5,4,4,2,NA,"Reconnaissance par d’autres scientifiques, mais surtout des résultats probants sur la bases d’expériences objectivement observables.",5,4,1,5,4,5,5,5,4,5,5,5,5,5,5,5,1,5,3,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,1,5,5,5,1,10,1,10,1,5,1,3,3,5,1,1,3,3,1,1,1,5,3,3,5,5,3,2,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6200,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,1,3,3,5,6,1,3,1,1,1,5,3,5,3,5,1,1,1,5,3,5,3,5,1,236591981820941,213,1,3.6666666666666665,5,5,4.2,5,4.333333333333333,6200,8.732304571033183,23
2023-02-22 02:33:00,2023-02-22 02:56:18,0,100,1398,1,2023-02-22 02:56:20,R_2V7jT9o1QLg0bqb,anonymous,FR,1,1,NA,46,4,213,2,7,4,5,5,6,5,1,3,4,4,1,1,1,Je ne comprends pas le sens de la question,NA,4,6,1,5,5,4,4,5,5,3,4,3,1,3,2,4,5,3,3,3,3,3,2,4,3,3,3,4,3,3,3,4,3,4,3,3,3,1,3,3,1,1,1,1,1,3,8,5,5,1,5,2,3,3,1,1,1,3,4,1,3,4,3,2,1,5,1,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,1,99,99,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,3,5,6,2,1,1,1,1,2,3,3,3,2,3,2,2,2,3,3,3,3,3,2,236591981666431,213,1,3,3.6666666666666665,3,2.8,3,3.3333333333333335,1,0,24
2023-02-22 06:48:18,2023-02-22 07:01:56,0,100,818,1,2023-02-22 07:01:56,R_301XErlxIszIgHc,anonymous,FR,1,0,NA,69,3,213,2,3,1,1,1,1,1,1,1,3,3,1,1,1,NA,Je ne sais pas,2,4,1,4,3,4,3,3,2,2,3,3,4,3,3,4,3,4,4,3,3,2,3,4,3,3,3,3,2,2,2,2,2,3,3,3,2,2,3,4,4,3,3,4,1,9,8,8,3,2,5,2,2,2,1,1,1,3,1,2,2,4,2,1,3,3,2,2,3,3,2,5,3,4,3,3,4,4,3,3,4,4,4,50000,99,99,3,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,4,7,9,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981815978,213,1,2.3333333333333335,3.3333333333333335,2.6666666666666665,3.2,3,2.8333333333333335,50000,10.819778284410283,25
2023-02-22 08:18:42,2023-02-22 08:37:56,0,100,1154,1,2023-02-22 08:37:57,R_3feDAzX4a2HGlWa,anonymous,FR,1,0,NA,26,4,213,5,4,5,1,3,4,3,4,2,4,5,2,1,1,NA,Le fait qu'il ou qu'elle soit connu(e) dans son domaine comme ayant fait déjà plusieurs études et recherches concluantes qui ont donné des résultats et que ces résultats (l'entièreté du procédé /des calculs /de la méthode) soient disponibles pour être sur que se soit bien vrai et pas juste du pipo,3,6,1,3,5,3,2,4,4,2,4,5,3,5,5,4,1,5,4,4,4,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,2,2,2,3,3,3,4,1,10,4,10,1,5,4,4,2,4,3,1,2,2,2,2,1,5,2,1,2,4,2,3,3,3,2,5,5,5,5,3,5,5,5,4,5,3,5,2500,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,1,4,7,4,4,3,3,3,3,5,3,4,3,3,3,2,3,5,3,3,3,3,4,6,236591981678772,213,1,4.333333333333333,4.333333333333333,4.333333333333333,3.8,4,4.333333333333333,2500,7.824046010856292,26
2023-02-22 08:55:47,2023-02-22 09:05:42,0,100,595,1,2023-02-22 09:05:43,R_3CZVcxPJQgzY3ok,anonymous,FR,1,0,NA,63,3,213,4,5,1,1,5,6,4,4,1,1,1,1,1,1,nspp,NA,5,3,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,4,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,1,1,3,5,5,5,3,3,1,10,10,10,10,1,5,5,1,5,5,5,5,5,1,1,1,1,1,1,1,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,15000,99,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,5,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981817026,213,1,4.333333333333333,4.333333333333333,4,4,5,4.333333333333333,15000,9.615805480084347,27
2023-02-22 08:58:35,2023-02-22 09:24:16,0,100,1541,1,2023-02-22 09:24:17,R_A6ijtrMGupNRAxH,anonymous,FR,1,1,NA,49,3,213,2,3,3,1,3,1,1,1,2,3,5,1,1,1,NA,Sa notoriété,4,4,1,5,5,4,3,4,4,3,3,1,2,1,2,5,4,5,5,5,4,4,3,5,4,4,4,4,4,4,3,4,3,4,4,4,4,2,3,3,3,3,3,3,1,5,7,5,2,4,3,2,2,4,2,3,3,2,1,1,1,4,2,3,1,4,3,3,3,3,2,4,4,4,2,4,4,4,4,4,2,4,4,5000,4,5,2,1,3,4,5,4,2,4,4,4,4,4,3,4,4,4,4,4,3,3,1,4,8,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981687011,213,1,4,4.666666666666667,4,2,4,4.333333333333333,5000,8.517193191416238,28
2023-02-22 09:38:26,2023-02-22 09:56:28,0,100,1082,1,2023-02-22 09:56:29,R_DkSW8i6MPed8Xct,anonymous,FR,1,0,NA,57,4,213,3,3,3,1,3,1,2,3,1,3,3,1,2,1,Les personnes malades - Recherche de vaccins ou de traitement,NA,4,6,1,5,4,2,1,5,5,2,2,1,2,5,4,5,5,5,5,4,4,3,3,4,3,3,2,5,4,2,2,4,4,3,1,4,5,4,3,4,2,4,3,5,1,10,2,10,1,4,3,2,2,4,2,4,1,3,1,1,2,4,3,2,1,4,3,3,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,75000,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,2,1,6,3,1,1,1,1,1,4,4,4,2,3,4,2,3,4,4,4,2,3,4,6,236591981815980,213,1,2.6666666666666665,4.333333333333333,3.6666666666666665,3.4,4,3.5,75000,11.225243392518447,29
2023-02-22 09:41:17,2023-02-22 09:58:03,0,100,1005,1,2023-02-22 09:58:03,R_3Jt4J6DiDP5Dkh3,anonymous,FR,1,0,NA,57,4,213,2,4,3,1,3,3,3,1,2,3,3,3,3,1,"je pense que c'est au niveau de la recherche concernant l'univers, la recherche spatiale car plusieurs pays investissent ainsi que des investisseurs privés. La médecine a aussi beaucoup progressé",NA,3,6,1,5,5,5,3,5,5,1,5,2,5,3,3,5,5,5,3,4,5,4,2,4,4,4,4,5,4,4,4,1,4,5,4,5,4,3,1,1,1,1,2,1,1,10,10,10,1,1,4,5,1,3,2,2,4,4,1,1,1,5,1,1,1,5,3,3,3,3,3,5,5,5,5,1,5,5,5,5,5,5,5,18000,99,99,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,9,7,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981675689,213,1,4,4.333333333333333,4.333333333333333,3.6,5,4.166666666666667,18000,9.798127036878302,30
2023-02-22 12:28:38,2023-02-22 12:54:12,0,100,1533,1,2023-02-22 12:54:13,R_3plO9ehiC2MViP0,anonymous,FR,1,0,NA,52,4,213,5,5,4,3,3,3,5,4,3,4,4,4,4,3,NA,Donne des rapports  de ses recherches.  Expliquer avec des mots simples. S intéressé à  partager ses connaissances,4,4,1,5,5,5,2,3,4,2,4,1,1,2,3,5,5,3,2,3,3,3,3,4,4,4,2,4,3,3,3,5,3,5,5,5,3,3,3,4,3,3,1,2,1,7,5,9,9,3,3,4,3,3,3,2,2,3,3,2,3,5,3,3,4,5,1,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,3,30000,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,1,7,2,3,3,3,3,3,3,4,3,4,2,2,4,4,4,3,3,4,2,236591981682892,213,1,3.3333333333333335,3.6666666666666665,3.3333333333333335,2.4,3,3.5,30000,10.308952660644293,31
2023-02-22 18:59:50,2023-02-22 19:27:50,0,100,1680,1,2023-02-22 19:27:51,R_voZWMptRy7QCfS1,anonymous,FR,1,0,NA,31,4,213,1,3,3,2,5,3,2,1,1,4,4,1,1,1,"Les scientifiques, les entreprises, les états parce que : - la science est peu facile d'accès pour Mr Mme tout le monde. Les publications paraissent dans des revues internationales peu facile d'accès (payante, trouvable par mot clés très précis...) et peu compréhensible (vocabulaire très pointu, langue anglaise uniquement...). Les résultats des recherches servent donc en premier lieu aux autres chercheurs. - La science sert pour l'innovation. Les entreprises surveillent les avancés scientifiques pour tirer profit d'un concept ou d'une nouvelle méthode (nouveaux matériaux, molécules, procédés...). - Aux états pour protéger les citoyens (domaine de la santé par exemple), faire des économies (dans l'énergie par exemple), se protéger (crise/guerre)",NA,2,6,5,4,5,3,1,3,4,2,4,3,4,3,4,5,5,4,4,3,4,2,2,5,3,3,3,4,2,2,1,3,3,3,2,1,3,2,3,4,1,1,5,2,1,3,7,8,1,4,5,1,1,2,1,1,4,3,1,1,1,1,1,2,1,1,3,2,2,3,1,5,5,5,5,4,5,5,5,4,5,3,5,64800,99,4,1,2,2,4,5,4,3,4,3,2,5,5,3,3,2,3,5,4,3,3,1,4,6,7,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981732000,213,1,2.3333333333333335,4,3,3.8,4,3.1666666666666665,64800,11.079060882340366,32
2023-02-22 21:51:50,2023-02-22 22:07:41,0,100,951,1,2023-02-22 22:07:41,R_10ZUOI799frgqxo,anonymous,FR,1,1,NA,45,3,213,2,3,1,1,2,3,1,1,1,1,3,1,1,1,NA,Aucune idée,4,1,6,4,5,4,2,3,1,1,3,2,2,2,1,5,5,4,3,4,4,4,3,4,3,4,2,3,4,3,2,4,4,3,4,3,3,1,3,3,2,3,2,2,1,8,10,10,1,4,1,4,1,5,4,5,5,5,1,1,1,5,3,1,1,5,3,3,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,3600,99,99,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,6,1,5,2,5,1,3,2,2,1,1,1,1,1,1,1,4,2,1,2,2,1,1,6,236591981815986,213,1,3.6666666666666665,3.6666666666666665,3.6666666666666665,2.4,4,3.6666666666666665,3600,8.1886891244442,33
2023-02-22 22:09:00,2023-02-22 22:29:22,0,100,1222,1,2023-02-22 22:29:23,R_cMWa9dNa6kq8Ied,anonymous,FR,1,0,NA,49,4,213,3,1,2,1,2,1,2,3,1,1,3,3,2,1,NA,Elle ne parle pas de théorie du complot. Elle fait des recherches et parlent simplement de celle-ci,3,6,1,5,3,5,3,3,3,3,3,4,4,4,4,3,3,4,4,3,2,3,3,3,3,3,3,4,3,3,3,4,2,3,3,3,3,2,4,3,3,3,3,5,1,10,10,10,1,1,5,5,1,3,4,4,4,5,1,2,2,4,2,3,2,2,4,2,3,2,3,2,4,4,4,4,4,4,4,4,4,4,4,21000,3,99,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,5,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981719668,213,1,3,3.3333333333333335,2.6666666666666665,3.8,4,3.1666666666666665,21000,9.95227771670556,34
2023-02-22 23:26:28,2023-02-22 23:41:47,0,100,919,1,2023-02-22 23:41:48,R_2OOPQXM7X9bBsPA,anonymous,FR,1,1,NA,36,4,213,4,4,5,5,3,3,6,4,5,6,5,5,5,4,"Les médecins et les vétérinaires surtout parce qu'ils soignent le vivant, la chose la plus complexe qui existe dans l'univers. C'est surtout les médecins qui traitent de la neurologie et de la psychiatrie, qui bénéficie le plus de la science car la conscience est encore un mystère! Après on pourrait parler des ingénieurs, qui sont les personnes qui bénéficient le plus de la science, pour les technologies, l'intelligence artificielle (sciences de l'information, définition de informatique).",NA,4,6,1,5,4,4,4,5,4,2,3,3,5,3,4,5,3,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,5,5,5,4,2,2,3,3,3,3,3,1,10,3,10,3,4,5,5,1,5,3,3,5,5,2,3,2,2,2,1,1,4,3,4,3,4,3,4,5,4,5,5,5,5,5,5,5,5,5,1100,2,99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,1,6,6,4,4,3,4,4,4,4,3,3,5,5,5,2,3,4,3,3,5,5,5,9,236591981818066,213,1,4.333333333333333,4,4,3.6,4,4.166666666666667,1100,7.003065458786462,35
2023-02-23 09:49:50,2023-02-23 10:06:10,0,100,979,1,2023-02-23 10:06:11,R_3KuA2Px6VDZobsp,anonymous,FR,1,0,NA,42,4,213,3,3,3,3,2,2,3,1,3,3,4,1,1,1,"les sociétés evoluées, car elles ont les moyens",NA,4,6,3,5,5,5,1,3,3,1,3,1,1,5,3,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,2,3,4,2,3,4,2,4,3,3,1,9,3,9,1,4,5,1,3,5,3,1,1,3,1,1,1,1,1,1,1,5,2,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,47000,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,2,2,6,5,1,1,1,1,1,4,4,4,3,3,2,3,3,4,4,4,3,3,2,7,236591981828273,213,1,4,4,4,3,4,4,47000,10.757902880692196,36
2023-02-24 12:45:49,2023-02-24 12:59:50,0,100,841,1,2023-02-24 12:59:51,R_1d0oUX7JwEwZ4R8,anonymous,FR,1,1,NA,51,4,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,je ne sais pas ce qui peut rendre un(e) scientifique digne de confiance sauf si il est possible de vérifier ce qu'il ou elle dit,3,1,3,4,5,1,2,3,2,1,2,4,3,3,5,4,5,5,4,4,4,3,3,4,4,3,4,4,4,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,1,8,5,6,1,3,4,4,2,4,2,2,3,3,2,2,2,4,2,2,2,4,2,2,3,3,1,5,5,5,4,5,5,5,5,5,5,5,5,59000,99,3,1,2,4,4,3,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,5,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236591981665401,213,1,3,4,4,4,3,3.5,59000,10.985292722887856,37
2023-02-24 13:28:15,2023-02-24 13:38:20,0,100,604,1,2023-02-24 13:38:21,R_1QPz4KN3ex03j5T,anonymous,FR,1,1,NA,28,4,213,5,4,5,4,3,5,6,4,2,7,7,2,1,1,Les grandes sociétés car elles ont les capitaux pour récupérer les découvertes et mettre en avant celles qui leur sont profitables.,NA,3,6,1,5,5,3,4,2,3,1,5,3,3,4,3,4,5,3,2,3,4,2,3,4,4,2,2,3,4,4,2,4,2,1,5,3,2,1,1,2,1,1,3,3,1,4,8,4,4,5,5,2,3,5,1,1,1,3,1,1,1,1,1,1,1,3,4,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,65000,4,4,3,2,4,3,3,5,2,4,2,4,5,4,1,3,3,4,5,5,1,1,1,1,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617483290,213,1,2.6666666666666665,3.3333333333333335,4,3.6,4,3,65000,11.082142548877775,38
2023-02-24 13:30:31,2023-02-24 13:42:16,0,100,705,1,2023-02-24 13:42:17,R_1CdP6R8wOxX4IS3,anonymous,FR,1,1,NA,28,4,213,4,4,6,5,3,2,6,2,4,6,6,6,1,1,"Les élites car je trouve la science trop ""fermée"" et inaccessible à une grande partie de la population. On manque de vulgarisation, d'articles scientifiques accessibles facilement à des prix abordables",NA,4,6,1,4,5,5,1,5,5,2,5,5,1,5,5,5,1,5,4,5,3,5,1,5,5,5,3,5,5,5,3,5,4,5,5,5,4,4,2,4,1,3,1,2,1,10,3,10,1,4,4,4,2,5,1,5,1,4,1,2,1,4,1,1,1,4,3,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,4000,99,99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,7,1,2,5,4,1,2,3,2,2,5,3,5,3,3,4,1,2,5,2,4,3,3,4,7,236850617206793,213,1,5,5,4.333333333333333,3.4,5,5,4000,8.294049640102028,39
2023-02-24 12:18:56,2023-02-24 13:48:15,0,100,5358,1,2023-02-24 13:48:16,R_1oCivIgHr27DeKY,anonymous,FR,1,0,NA,35,4,213,1,1,2,2,1,1,2,1,2,1,2,1,1,1,NA,Le fait qu il explique avec des cas concrets,4,6,1,5,5,5,3,5,5,4,3,3,2,4,3,4,5,4,3,4,3,4,3,4,4,4,4,4,4,4,3,3,5,3,3,3,3,2,1,1,2,2,3,2,1,7,8,7,1,5,3,3,4,2,3,3,1,2,1,1,1,3,1,1,1,2,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,35000,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,1,4,6,1,1,1,3,2,3,3,3,3,3,4,3,2,2,3,3,3,4,3,3,5,236591981819126,213,1,4,4,3.6666666666666665,3.4,4,4,35000,10.46310334047155,40
2023-02-24 13:29:47,2023-02-24 13:48:49,0,100,1142,1,2023-02-24 13:48:50,R_2U0jQqx4u5z2H6A,anonymous,FR,1,0,NA,47,3,213,2,6,5,5,3,2,7,2,2,2,3,3,3,3,NA,"Son intégrité, son indépendance.",3,6,1,5,5,5,3,2,2,2,2,3,3,3,3,3,5,3,3,3,3,3,3,3,2,2,2,3,2,2,2,3,2,3,3,3,3,2,4,5,4,3,3,4,1,7,6,5,3,4,4,2,1,3,2,2,2,4,1,3,3,3,3,3,3,3,1,3,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,58000,4,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,8,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236850617201906,213,1,2.3333333333333335,3,2.3333333333333335,3.4,3,2.6666666666666665,58000,10.968198289528557,41
2023-02-24 13:39:11,2023-02-24 13:50:38,0,100,687,1,2023-02-24 13:50:39,R_30pA6Cgbxllzcot,anonymous,FR,1,0,NA,46,4,213,2,2,3,1,1,1,2,1,1,3,3,1,1,1,NA,La justesse de ses expériences,3,4,1,4,5,5,2,3,3,2,4,3,3,2,4,4,4,4,3,4,3,4,3,4,3,3,4,3,3,3,3,4,4,2,2,2,4,4,2,2,3,3,3,2,1,6,8,7,3,4,5,5,1,5,2,3,5,5,1,2,2,3,3,2,2,4,2,3,3,3,2,3,4,4,5,4,4,5,5,5,5,5,5,30000,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,3,1,6,3,1,1,1,1,2,5,4,4,3,4,5,3,3,5,4,3,2,4,4,2,236850617223294,213,1,3.3333333333333335,3.6666666666666665,3,3.2,4,3.5,30000,10.308952660644293,42
